CustomerID,Recency,Frequency,Monetary,Cluster,CustomerType
18180,5,119,1843.75,0,large
18188,16,71,2001.04,0,large
18198,5,159,5425.56,0,large
18210,2,134,2621.38,0,large
18219,3,114,2069.77,0,large
18223,5,272,6484.54,0,large
18225,4,271,5509.12,0,large
18226,45,242,5228.05,0,large
18229,12,164,7276.9,0,large
18230,10,86,2810.2,0,large
18237,3,61,987.1,0,large
18241,10,104,2073.09,0,large
18245,8,175,2567.06,0,large
18272,3,166,3078.58,0,large
18283,4,756,2094.88,0,large
